warning_id,project,split,snippet_id,snippet_type,annotator_A,annotator_B,merged_relevance
junit4#0005,junit4,validation,s06,caller,helpful,helpful,helpful
junit4#0005,junit4,validation,s07,callee,helpful,helpful,helpful
junit4#0005,junit4,validation,s08,callee,helpful,helpful,helpful
junit4#0005,junit4,validation,s09,field_or_type_declaration,helpful,essential,helpful
junit4#0005,junit4,validation,s10,similar_code,helpful,irrelevant,helpful
junit4#0006,junit4,validation,s01,warning_line,essential,essential,essential
junit4#0006,junit4,validation,s02,enclosing_method,essential,essential,essential
junit4#0006,junit4,validation,s03,enclosing_class,helpful,helpful,helpful
junit4#0006,junit4,validation,s04,caller,helpful,irrelevant,helpful
junit4#0006,junit4,validation,s05,callee,helpful,irrelevant,helpful
junit4#0006,junit4,validation,s06,callee,helpful,helpful,helpful
junit4#0006,junit4,validation,s07,field_or_type_declaration,helpful,essential,essential
junit4#0006,junit4,validation,s08,test,irrelevant,helpful,helpful
junit4#0007,junit4,validation,s01,warning_line,essential,essential,essential
junit4#0007,junit4,validation,s02,enclosing_method,essential,essential,essential
junit4#0007,junit4,validation,s03,enclosing_class,helpful,essential,essential
junit4#0007,junit4,validation,s04,caller,helpful,helpful,helpful
junit4#0007,junit4,validation,s05,callee,helpful,helpful,helpful
junit4#0007,junit4,validation,s06,callee,helpful,helpful,helpful
junit4#0007,junit4,validation,s07,field_or_type_declaration,helpful,helpful,helpful
junit4#0007,junit4,validation,s08,test,irrelevant,helpful,helpful
junit4#0008,junit4,validation,s01,warning_line,essential,essential,essential
junit4#0008,junit4,validation,s02,enclosing_method,essential,essential,essential
junit4#0008,junit4,validation,s03,enclosing_class,helpful,essential,essential
junit4#0008,junit4,validation,s04,caller,helpful,helpful,helpful
junit4#0008,junit4,validation,s05,caller,helpful,helpful,helpful
junit4#0008,junit4,validation,s06,caller,helpful,helpful,helpful
junit4#0008,junit4,validation,s07,similar_code,helpful,irrelevant,helpful
junit4#0009,junit4,validation,s01,warning_line,essential,essential,essential
junit4#0009,junit4,validation,s02,enclosing_method,essential,essential,essential
junit4#0009,junit4,validation,s03,enclosing_class,helpful,helpful,helpful
junit4#0009,junit4,validation,s04,caller,helpful,helpful,helpful
junit4#0009,junit4,validation,s05,caller,helpful,helpful,helpful
junit4#0009,junit4,validation,s06,callee,helpful,helpful,helpful
junit4#0009,junit4,validation,s07,callee,helpful,helpful,helpful
junit4#0009,junit4,validation,s08,field_or_type_declaration,helpful,essential,essential
junit4#0010,junit4,validation,s01,warning_line,essential,essential,essential
junit4#0010,junit4,validation,s02,enclosing_method,essential,essential,essential
junit4#0010,junit4,validation,s03,enclosing_class,helpful,helpful,helpful
junit4#0010,junit4,validation,s04,callee,helpful,essential,essential
junit4#0010,junit4,validation,s05,callee,helpful,helpful,helpful
junit4#0010,junit4,validation,s06,field_or_type_declaration,helpful,irrelevant,helpful
junit4#0010,junit4,validation,s07,test,irrelevant,helpful,helpful
junit4#0011,junit4,validation,s01,warning_line,essential,essential,essential
junit4#0011,junit4,validation,s02,enclosing_method,essential,helpful,essential
junit4#0011,junit4,validation,s03,enclosing_class,helpful,helpful,helpful
junit4#0011,junit4,validation,s04,callee,helpful,irrelevant,helpful
junit4#0011,junit4,validation,s05,field_or_type_declaration,helpful,irrelevant,helpful
junit4#0011,junit4,validation,s06,test,irrelevant,irrelevant,irrelevant
junit4#0012,junit4,validation,s01,warning_line,essential,essential,essential
junit4#0012,junit4,validation,s02,enclosing_method,essential,helpful,essential
junit4#0012,junit4,validation,s03,enclosing_class,helpful,essential,essential
junit4#0012,junit4,validation,s04,caller,helpful,helpful,helpful
junit4#0012,junit4,validation,s05,callee,helpful,essential,helpful
junit4#0012,junit4,validation,s07,test,irrelevant,irrelevant,irrelevant
junit4#0013,junit4,validation,s01,warning_line,essential,essential,essential
junit4#0013,junit4,validation,s02,enclosing_method,essential,essential,essential
junit4#0013,junit4,validation,s03,enclosing_class,helpful,essential,essential
junit4#0013,junit4,validation,s04,caller,helpful,irrelevant,helpful
junit4#0013,junit4,validation,s05,caller,helpful,irrelevant,helpful
junit4#0013,junit4,validation,s06,caller,helpful,irrelevant,helpful
junit4#0013,junit4,validation,s07,callee,helpful,irrelevant,helpful
junit4#0013,junit4,validation,s09,annotation_or_contract,helpful,helpful,helpful
junit4#0013,junit4,validation,s10,similar_code,helpful,irrelevant,helpful
mybatis-3#0001,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0001,mybatis-3,validation,s02,enclosing_method,essential,essential,essential
mybatis-3#0001,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0001,mybatis-3,validation,s04,caller,helpful,helpful,helpful
mybatis-3#0001,mybatis-3,validation,s05,field_or_type_declaration,helpful,essential,essential
mybatis-3#0002,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0002,mybatis-3,validation,s02,enclosing_method,essential,essential,essential
mybatis-3#0002,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0002,mybatis-3,validation,s04,caller,helpful,helpful,helpful
mybatis-3#0002,mybatis-3,validation,s05,caller,helpful,helpful,helpful
mybatis-3#0002,mybatis-3,validation,s06,caller,helpful,helpful,helpful
mybatis-3#0002,mybatis-3,validation,s07,callee,helpful,helpful,helpful
mybatis-3#0002,mybatis-3,validation,s08,callee,helpful,irrelevant,helpful
mybatis-3#0002,mybatis-3,validation,s09,field_or_type_declaration,helpful,essential,essential
mybatis-3#0002,mybatis-3,validation,s10,similar_code,helpful,irrelevant,helpful
mybatis-3#0004,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0004,mybatis-3,validation,s02,enclosing_method,essential,helpful,essential
mybatis-3#0004,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0004,mybatis-3,validation,s04,caller,helpful,irrelevant,helpful
mybatis-3#0004,mybatis-3,validation,s05,callee,helpful,helpful,helpful
mybatis-3#0004,mybatis-3,validation,s06,callee,helpful,helpful,helpful
mybatis-3#0004,mybatis-3,validation,s07,field_or_type_declaration,helpful,essential,essential
mybatis-3#0004,mybatis-3,validation,s08,similar_code,helpful,helpful,helpful
mybatis-3#0005,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0005,mybatis-3,validation,s02,enclosing_method,essential,essential,essential
mybatis-3#0005,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0005,mybatis-3,validation,s04,caller,helpful,helpful,helpful
mybatis-3#0005,mybatis-3,validation,s05,caller,helpful,helpful,helpful
mybatis-3#0005,mybatis-3,validation,s06,caller,helpful,helpful,helpful
mybatis-3#0005,mybatis-3,validation,s07,callee,helpful,helpful,helpful
mybatis-3#0005,mybatis-3,validation,s09,field_or_type_declaration,helpful,essential,essential
mybatis-3#0005,mybatis-3,validation,s10,test,irrelevant,helpful,helpful
mybatis-3#0006,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0006,mybatis-3,validation,s02,enclosing_method,essential,helpful,essential
mybatis-3#0006,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0006,mybatis-3,validation,s04,caller,helpful,helpful,helpful
mybatis-3#0006,mybatis-3,validation,s05,callee,helpful,essential,essential
mybatis-3#0006,mybatis-3,validation,s06,field_or_type_declaration,helpful,helpful,helpful
mybatis-3#0006,mybatis-3,validation,s07,test,irrelevant,helpful,helpful
mybatis-3#0006,mybatis-3,validation,s08,similar_code,helpful,irrelevant,helpful
mybatis-3#0007,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0007,mybatis-3,validation,s02,enclosing_method,essential,essential,essential
mybatis-3#0007,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0007,mybatis-3,validation,s04,callee,helpful,helpful,helpful
mybatis-3#0007,mybatis-3,validation,s06,field_or_type_declaration,helpful,irrelevant,helpful
mybatis-3#0007,mybatis-3,validation,s07,test,irrelevant,helpful,helpful
mybatis-3#0008,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0008,mybatis-3,validation,s02,enclosing_method,essential,helpful,essential
mybatis-3#0008,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0008,mybatis-3,validation,s04,caller,helpful,irrelevant,helpful
mybatis-3#0008,mybatis-3,validation,s05,caller,helpful,irrelevant,helpful
mybatis-3#0008,mybatis-3,validation,s06,caller,helpful,irrelevant,helpful
mybatis-3#0008,mybatis-3,validation,s07,callee,helpful,irrelevant,helpful
mybatis-3#0008,mybatis-3,validation,s08,callee,helpful,irrelevant,helpful
mybatis-3#0008,mybatis-3,validation,s09,field_or_type_declaration,helpful,irrelevant,helpful
mybatis-3#0008,mybatis-3,validation,s10,test,irrelevant,helpful,helpful
mybatis-3#0009,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0009,mybatis-3,validation,s02,enclosing_method,essential,essential,essential
mybatis-3#0009,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0009,mybatis-3,validation,s04,caller,helpful,essential,essential
mybatis-3#0009,mybatis-3,validation,s05,caller,helpful,helpful,helpful
mybatis-3#0009,mybatis-3,validation,s06,caller,helpful,helpful,helpful
mybatis-3#0009,mybatis-3,validation,s07,callee,helpful,helpful,helpful
mybatis-3#0009,mybatis-3,validation,s08,callee,helpful,helpful,helpful
mybatis-3#0009,mybatis-3,validation,s09,field_or_type_declaration,helpful,helpful,helpful
mybatis-3#0009,mybatis-3,validation,s10,test,irrelevant,helpful,helpful
mybatis-3#0010,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0010,mybatis-3,validation,s02,enclosing_method,essential,helpful,essential
mybatis-3#0010,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0010,mybatis-3,validation,s04,caller,helpful,helpful,helpful
mybatis-3#0010,mybatis-3,validation,s05,caller,helpful,helpful,helpful
mybatis-3#0010,mybatis-3,validation,s06,caller,helpful,helpful,helpful
mybatis-3#0010,mybatis-3,validation,s07,callee,helpful,irrelevant,helpful
mybatis-3#0010,mybatis-3,validation,s08,callee,helpful,helpful,helpful
mybatis-3#0010,mybatis-3,validation,s09,field_or_type_declaration,essential,essential,essential
mybatis-3#0010,mybatis-3,validation,s10,test,irrelevant,helpful,helpful
mybatis-3#0011,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0011,mybatis-3,validation,s02,enclosing_method,essential,essential,essential
mybatis-3#0011,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0011,mybatis-3,validation,s05,callee,helpful,irrelevant,helpful
mybatis-3#0011,mybatis-3,validation,s06,field_or_type_declaration,helpful,essential,essential
mybatis-3#0011,mybatis-3,validation,s07,similar_code,helpful,irrelevant,helpful
mybatis-3#0012,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0012,mybatis-3,validation,s02,enclosing_method,essential,essential,essential
mybatis-3#0012,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0012,mybatis-3,validation,s04,caller,helpful,helpful,helpful
mybatis-3#0012,mybatis-3,validation,s05,callee,helpful,helpful,helpful
mybatis-3#0012,mybatis-3,validation,s06,callee,helpful,helpful,helpful
mybatis-3#0012,mybatis-3,validation,s07,field_or_type_declaration,helpful,essential,essential
mybatis-3#0013,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0013,mybatis-3,validation,s02,enclosing_method,essential,essential,essential
mybatis-3#0013,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0013,mybatis-3,validation,s04,caller,helpful,irrelevant,helpful
mybatis-3#0013,mybatis-3,validation,s05,callee,helpful,irrelevant,helpful
mybatis-3#0013,mybatis-3,validation,s06,callee,helpful,irrelevant,helpful
mybatis-3#0013,mybatis-3,validation,s07,field_or_type_declaration,helpful,helpful,helpful
mybatis-3#0013,mybatis-3,validation,s08,similar_code,helpful,helpful,helpful
mybatis-3#0014,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0014,mybatis-3,validation,s02,enclosing_method,essential,essential,essential
mybatis-3#0014,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0014,mybatis-3,validation,s04,caller,helpful,irrelevant,helpful
mybatis-3#0014,mybatis-3,validation,s05,field_or_type_declaration,helpful,irrelevant,helpful
mybatis-3#0014,mybatis-3,validation,s06,test,irrelevant,helpful,helpful
mybatis-3#0014,mybatis-3,validation,s07,similar_code,helpful,irrelevant,helpful
mybatis-3#0017,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0017,mybatis-3,validation,s02,enclosing_method,essential,essential,essential
mybatis-3#0017,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0017,mybatis-3,validation,s04,callee,helpful,irrelevant,helpful
mybatis-3#0017,mybatis-3,validation,s06,field_or_type_declaration,helpful,helpful,helpful
mybatis-3#0017,mybatis-3,validation,s07,test,irrelevant,helpful,helpful
mybatis-3#0018,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0018,mybatis-3,validation,s02,enclosing_method,essential,helpful,essential
mybatis-3#0018,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0018,mybatis-3,validation,s04,caller,helpful,irrelevant,helpful
mybatis-3#0018,mybatis-3,validation,s05,caller,helpful,irrelevant,helpful
mybatis-3#0018,mybatis-3,validation,s06,caller,helpful,irrelevant,helpful
mybatis-3#0018,mybatis-3,validation,s07,callee,helpful,irrelevant,helpful
mybatis-3#0018,mybatis-3,validation,s08,callee,helpful,irrelevant,helpful
mybatis-3#0018,mybatis-3,validation,s09,field_or_type_declaration,helpful,irrelevant,helpful
mybatis-3#0018,mybatis-3,validation,s10,test,irrelevant,helpful,helpful
mybatis-3#0019,mybatis-3,validation,s01,warning_line,essential,essential,essential
mybatis-3#0019,mybatis-3,validation,s02,enclosing_method,essential,helpful,essential
mybatis-3#0019,mybatis-3,validation,s03,enclosing_class,helpful,helpful,helpful
mybatis-3#0019,mybatis-3,validation,s04,caller,helpful,helpful,helpful
mybatis-3#0019,mybatis-3,validation,s05,caller,helpful,helpful,helpful
mybatis-3#0019,mybatis-3,validation,s06,caller,helpful,helpful,helpful
mybatis-3#0019,mybatis-3,validation,s07,callee,helpful,irrelevant,helpful
mybatis-3#0019,mybatis-3,validation,s08,callee,helpful,helpful,helpful
mybatis-3#0019,mybatis-3,validation,s09,field_or_type_declaration,essential,essential,essential
mybatis-3#0019,mybatis-3,validation,s10,test,irrelevant,helpful,helpful
HikariCP#0001,HikariCP,validation,s01,warning_line,essential,essential,essential
HikariCP#0001,HikariCP,validation,s02,enclosing_method,essential,essential,essential
HikariCP#0001,HikariCP,validation,s03,enclosing_class,helpful,helpful,helpful
HikariCP#0001,HikariCP,validation,s04,caller,helpful,irrelevant,helpful
HikariCP#0001,HikariCP,validation,s05,caller,helpful,irrelevant,helpful
HikariCP#0001,HikariCP,validation,s06,caller,helpful,irrelevant,helpful
HikariCP#0001,HikariCP,validation,s07,callee,helpful,irrelevant,helpful
HikariCP#0001,HikariCP,validation,s08,field_or_type_declaration,helpful,essential,essential
HikariCP#0001,HikariCP,validation,s09,annotation_or_contract,helpful,helpful,helpful
HikariCP#0001,HikariCP,validation,s10,similar_code,helpful,irrelevant,helpful
HikariCP#0002,HikariCP,validation,s01,warning_line,essential,essential,essential
HikariCP#0002,HikariCP,validation,s02,enclosing_method,essential,essential,essential
HikariCP#0002,HikariCP,validation,s03,enclosing_class,helpful,helpful,helpful
HikariCP#0002,HikariCP,validation,s04,caller,helpful,helpful,helpful
HikariCP#0002,HikariCP,validation,s05,caller,helpful,helpful,helpful
HikariCP#0002,HikariCP,validation,s06,callee,helpful,helpful,helpful
HikariCP#0002,HikariCP,validation,s07,callee,helpful,irrelevant,helpful
HikariCP#0002,HikariCP,validation,s08,field_or_type_declaration,helpful,essential,essential
HikariCP#0002,HikariCP,validation,s09,test,irrelevant,helpful,helpful
HikariCP#0003,HikariCP,validation,s01,warning_line,essential,essential,essential
HikariCP#0003,HikariCP,validation,s02,enclosing_method,essential,essential,essential
HikariCP#0003,HikariCP,validation,s03,enclosing_class,helpful,helpful,helpful
HikariCP#0003,HikariCP,validation,s04,callee,helpful,irrelevant,helpful
HikariCP#0003,HikariCP,validation,s05,field_or_type_declaration,helpful,essential,essential
HikariCP#0003,HikariCP,validation,s06,test,irrelevant,helpful,helpful
HikariCP#0003,HikariCP,validation,s07,similar_code,helpful,irrelevant,helpful
HikariCP#0004,HikariCP,validation,s01,warning_line,essential,essential,essential
HikariCP#0004,HikariCP,validation,s02,enclosing_method,essential,essential,essential
HikariCP#0004,HikariCP,validation,s03,enclosing_class,helpful,helpful,helpful
HikariCP#0004,HikariCP,validation,s04,callee,helpful,helpful,helpful
HikariCP#0004,HikariCP,validation,s05,field_or_type_declaration,helpful,essential,essential
commons-ognl#0002,commons-ognl,validation,s01,warning_line,essential,essential,essential
commons-ognl#0002,commons-ognl,validation,s02,enclosing_method,essential,essential,essential
commons-ognl#0002,commons-ognl,validation,s03,enclosing_class,helpful,helpful,helpful
commons-ognl#0002,commons-ognl,validation,s04,caller,helpful,helpful,helpful
commons-ognl#0002,commons-ognl,validation,s05,caller,helpful,helpful,helpful
commons-ognl#0002,commons-ognl,validation,s06,caller,helpful,helpful,helpful
commons-ognl#0002,commons-ognl,validation,s07,callee,helpful,essential,essential
commons-ognl#0002,commons-ognl,validation,s08,similar_code,helpful,irrelevant,helpful
commons-ognl#0003,commons-ognl,validation,s01,warning_line,essential,essential,essential
commons-ognl#0003,commons-ognl,validation,s02,enclosing_method,essential,helpful,essential
commons-ognl#0003,commons-ognl,validation,s03,enclosing_class,helpful,helpful,helpful
commons-ognl#0003,commons-ognl,validation,s04,callee,helpful,helpful,helpful
commons-ognl#0003,commons-ognl,validation,s05,callee,helpful,irrelevant,helpful
commons-ognl#0003,commons-ognl,validation,s06,field_or_type_declaration,essential,essential,essential
commons-ognl#0003,commons-ognl,validation,s07,similar_code,helpful,helpful,helpful
commons-ognl#0004,commons-ognl,validation,s01,warning_line,essential,essential,essential
commons-ognl#0004,commons-ognl,validation,s02,enclosing_method,essential,essential,essential
commons-ognl#0004,commons-ognl,validation,s03,enclosing_class,helpful,helpful,helpful
commons-ognl#0004,commons-ognl,validation,s04,caller,helpful,helpful,helpful
commons-ognl#0004,commons-ognl,validation,s05,caller,helpful,irrelevant,helpful
commons-ognl#0004,commons-ognl,validation,s06,callee,helpful,irrelevant,helpful
commons-ognl#0004,commons-ognl,validation,s07,callee,helpful,irrelevant,helpful
commons-ognl#0004,commons-ognl,validation,s08,field_or_type_declaration,helpful,irrelevant,helpful
commons-ognl#0004,commons-ognl,validation,s09,similar_code,helpful,irrelevant,helpful
commons-ognl#0005,commons-ognl,validation,s01,warning_line,essential,essential,essential
commons-ognl#0005,commons-ognl,validation,s02,enclosing_method,essential,essential,essential
commons-ognl#0005,commons-ognl,validation,s03,enclosing_class,helpful,helpful,helpful
commons-ognl#0005,commons-ognl,validation,s04,caller,helpful,helpful,helpful
commons-ognl#0005,commons-ognl,validation,s05,caller,helpful,irrelevant,helpful
commons-ognl#0005,commons-ognl,validation,s06,callee,helpful,helpful,helpful
commons-ognl#0005,commons-ognl,validation,s07,callee,helpful,helpful,helpful
commons-ognl#0005,commons-ognl,validation,s08,field_or_type_declaration,helpful,essential,essential
commons-ognl#0005,commons-ognl,validation,s09,test,irrelevant,helpful,helpful
commons-ognl#0008,commons-ognl,validation,s01,warning_line,essential,essential,essential
commons-ognl#0008,commons-ognl,validation,s02,enclosing_method,essential,essential,essential
commons-ognl#0008,commons-ognl,validation,s03,enclosing_class,helpful,helpful,helpful
commons-ognl#0008,commons-ognl,validation,s04,callee,helpful,essential,essential
commons-ognl#0008,commons-ognl,validation,s06,field_or_type_declaration,helpful,helpful,helpful
commons-ognl#0008,commons-ognl,validation,s07,test,irrelevant,helpful,helpful
commons-ognl#0010,commons-ognl,validation,s01,warning_line,essential,essential,essential
commons-ognl#0010,commons-ognl,validation,s02,enclosing_method,essential,helpful,essential
commons-ognl#0010,commons-ognl,validation,s03,enclosing_class,helpful,helpful,helpful
commons-ognl#0010,commons-ognl,validation,s04,caller,helpful,helpful,helpful
commons-ognl#0010,commons-ognl,validation,s05,caller,helpful,helpful,helpful
commons-ognl#0010,commons-ognl,validation,s06,caller,helpful,helpful,helpful
commons-ognl#0010,commons-ognl,validation,s07,callee,helpful,helpful,helpful
commons-ognl#0010,commons-ognl,validation,s08,callee,helpful,helpful,helpful
commons-ognl#0010,commons-ognl,validation,s09,field_or_type_declaration,helpful,essential,essential
commons-ognl#0010,commons-ognl,validation,s10,similar_code,helpful,irrelevant,helpful
commons-ognl#0011,commons-ognl,validation,s01,warning_line,essential,essential,essential
commons-ognl#0011,commons-ognl,validation,s02,enclosing_method,essential,essential,essential
commons-ognl#0011,commons-ognl,validation,s03,enclosing_class,helpful,essential,essential
commons-ognl#0011,commons-ognl,validation,s04,caller,helpful,irrelevant,helpful
commons-ognl#0011,commons-ognl,validation,s05,caller,helpful,irrelevant,helpful
commons-ognl#0011,commons-ognl,validation,s06,caller,helpful,irrelevant,helpful
commons-ognl#0011,commons-ognl,validation,s07,callee,helpful,irrelevant,helpful
commons-ognl#0011,commons-ognl,validation,s08,callee,helpful,irrelevant,helpful
commons-ognl#0011,commons-ognl,validation,s10,similar_code,helpful,irrelevant,helpful
commons-ognl#0012,commons-ognl,validation,s01,warning_line,essential,essential,essential
commons-ognl#0012,commons-ognl,validation,s02,enclosing_method,essential,helpful,essential
commons-ognl#0012,commons-ognl,validation,s03,enclosing_class,helpful,helpful,helpful
commons-ognl#0012,commons-ognl,validation,s04,caller,helpful,helpful,helpful
commons-ognl#0012,commons-ognl,validation,s05,caller,helpful,helpful,helpful
commons-ognl#0012,commons-ognl,validation,s06,callee,helpful,helpful,helpful
commons-ognl#0012,commons-ognl,validation,s07,field_or_type_declaration,essential,essential,essential
commons-ognl#0012,commons-ognl,validation,s08,similar_code,helpful,irrelevant,helpful
jsoup#0001,jsoup,test,s01,warning_line,essential,essential,essential
jsoup#0001,jsoup,test,s02,enclosing_method,essential,helpful,essential
jsoup#0001,jsoup,test,s03,enclosing_class,helpful,helpful,helpful
jsoup#0001,jsoup,test,s04,caller,helpful,irrelevant,helpful
jsoup#0001,jsoup,test,s05,caller,helpful,irrelevant,helpful
jsoup#0001,jsoup,test,s06,caller,helpful,irrelevant,helpful
jsoup#0001,jsoup,test,s07,callee,helpful,irrelevant,helpful
jsoup#0001,jsoup,test,s08,annotation_or_contract,helpful,essential,essential
jsoup#0002,jsoup,test,s01,warning_line,essential,essential,essential
jsoup#0002,jsoup,test,s02,enclosing_method,essential,essential,essential
jsoup#0002,jsoup,test,s03,enclosing_class,helpful,helpful,helpful
jsoup#0002,jsoup,test,s04,callee,helpful,essential,essential
jsoup#0002,jsoup,test,s05,callee,helpful,helpful,helpful
jsoup#0003,jsoup,test,s01,warning_line,essential,essential,essential
jsoup#0003,jsoup,test,s02,enclosing_method,essential,essential,essential
jsoup#0003,jsoup,test,s03,enclosing_class,helpful,helpful,helpful
jsoup#0003,jsoup,test,s04,caller,helpful,irrelevant,helpful
jsoup#0003,jsoup,test,s05,caller,helpful,irrelevant,helpful
jsoup#0003,jsoup,test,s06,caller,helpful,irrelevant,helpful
jsoup#0003,jsoup,test,s07,field_or_type_declaration,helpful,helpful,helpful
jsoup#0003,jsoup,test,s08,annotation_or_contract,helpful,irrelevant,helpful
commons-collections#0001,commons-collections,test,s01,warning_line,essential,essential,essential
commons-collections#0001,commons-collections,test,s02,enclosing_method,essential,essential,essential
commons-collections#0001,commons-collections,test,s03,enclosing_class,helpful,helpful,helpful
commons-collections#0001,commons-collections,test,s04,caller,helpful,helpful,helpful
commons-collections#0001,commons-collections,test,s05,caller,helpful,irrelevant,helpful
commons-collections#0001,commons-collections,test,s06,caller,helpful,helpful,helpful
commons-collections#0001,commons-collections,test,s08,callee,helpful,irrelevant,helpful
commons-collections#0001,commons-collections,test,s09,field_or_type_declaration,helpful,essential,essential
commons-collections#0001,commons-collections,test,s10,similar_code,helpful,irrelevant,helpful
commons-collections#0002,commons-collections,test,s01,warning_line,essential,helpful,essential
commons-collections#0002,commons-collections,test,s02,enclosing_method,essential,essential,essential
commons-collections#0002,commons-collections,test,s03,enclosing_class,helpful,helpful,helpful
commons-collections#0002,commons-collections,test,s04,field_or_type_declaration,helpful,essential,essential
commons-collections#0002,commons-collections,test,s05,test,irrelevant,helpful,helpful
commons-collections#0002,commons-collections,test,s06,similar_code,helpful,irrelevant,helpful
commons-collections#0003,commons-collections,test,s01,warning_line,essential,essential,essential
commons-collections#0003,commons-collections,test,s02,enclosing_method,essential,essential,essential
commons-collections#0003,commons-collections,test,s03,enclosing_class,helpful,essential,essential
commons-collections#0003,commons-collections,test,s04,caller,helpful,irrelevant,helpful
commons-collections#0003,commons-collections,test,s05,caller,helpful,irrelevant,helpful
commons-collections#0003,commons-collections,test,s06,caller,helpful,irrelevant,helpful
commons-collections#0003,commons-collections,test,s07,callee,helpful,helpful,helpful
commons-collections#0003,commons-collections,test,s09,annotation_or_contract,helpful,helpful,helpful
commons-collections#0004,commons-collections,test,s01,warning_line,essential,essential,essential
commons-collections#0004,commons-collections,test,s02,enclosing_method,essential,essential,essential
commons-collections#0004,commons-collections,test,s03,enclosing_class,helpful,essential,essential
commons-collections#0004,commons-collections,test,s04,caller,helpful,irrelevant,helpful
commons-collections#0004,commons-collections,test,s05,caller,helpful,irrelevant,helpful
commons-collections#0004,commons-collections,test,s06,caller,helpful,irrelevant,helpful
commons-collections#0004,commons-collections,test,s07,callee,helpful,irrelevant,helpful
commons-collections#0004,commons-collections,test,s08,callee,helpful,irrelevant,helpful
commons-collections#0004,commons-collections,test,s09,similar_code,helpful,irrelevant,helpful
commons-collections#0005,commons-collections,test,s01,warning_line,essential,essential,essential
commons-collections#0005,commons-collections,test,s02,enclosing_method,essential,essential,essential
commons-collections#0005,commons-collections,test,s03,enclosing_class,helpful,helpful,helpful
commons-collections#0005,commons-collections,test,s04,callee,helpful,helpful,helpful
commons-collections#0005,commons-collections,test,s06,field_or_type_declaration,helpful,essential,essential
commons-collections#0005,commons-collections,test,s07,test,irrelevant,helpful,helpful
commons-collections#0005,commons-collections,test,s08,similar_code,helpful,helpful,helpful
commons-collections#0006,commons-collections,test,s01,warning_line,essential,essential,essential
commons-collections#0006,commons-collections,test,s02,enclosing_method,essential,helpful,essential
commons-collections#0006,commons-collections,test,s03,enclosing_class,helpful,helpful,helpful
commons-collections#0006,commons-collections,test,s04,callee,helpful,essential,essential
commons-collections#0006,commons-collections,test,s06,test,irrelevant,helpful,helpful
commons-collections#0007,commons-collections,test,s01,warning_line,essential,essential,essential
commons-collections#0007,commons-collections,test,s02,enclosing_method,essential,essential,essential
commons-collections#0007,commons-collections,test,s03,enclosing_class,helpful,helpful,helpful
commons-collections#0007,commons-collections,test,s04,callee,helpful,helpful,helpful
commons-collections#0007,commons-collections,test,s05,field_or_type_declaration,helpful,essential,essential
commons-collections#0007,commons-collections,test,s06,test,irrelevant,helpful,helpful
commons-compress#0001,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0001,commons-compress,test,s02,enclosing_method,essential,essential,essential
commons-compress#0001,commons-compress,test,s03,enclosing_class,helpful,essential,essential
commons-compress#0001,commons-compress,test,s04,callee,helpful,helpful,helpful
commons-compress#0001,commons-compress,test,s05,callee,helpful,helpful,helpful
commons-compress#0001,commons-compress,test,s06,field_or_type_declaration,helpful,helpful,helpful
commons-compress#0003,commons-compress,test,s01,warning_line,essential,essential,essential
